#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
PE|PAKS|40.376099|-79.379509|336.0|Keystone State Park, Derry Township, PA|2016-06-13T00:00:00|2599-12-31T23:59:59
PE|PALB|40.458912|-77.167831|145.0|Little Buffalo State Park, Newport, PA|2015-12-21T00:00:00|2599-12-31T23:59:59
PE|PALR|41.725094|-77.760063|537.0|Lyman Run State Park, Galeton, PA|2016-04-17T00:00:00|2599-12-31T23:59:59
PE|PAMP|41.805901|-76.668892|348.0|Mt. Pisgah State Park, Troy, PA|2016-04-28T00:00:00|2599-12-31T23:59:59
PE|PAMR|40.9398|-80.097298|393.0|Moraine State Park, Slippery Rock, PA|2016-08-01T00:00:00|2599-12-31T23:59:59
PE|PAOC|41.515961|-79.681091|337.0|Oil Creek State Park, Oil Creek, PA|2016-08-01T00:00:00|2599-12-31T23:59:59
PE|PAPL|41.299015|-75.0214|572.0|Promised Land State Park, Greentown, PA|2016-06-01T00:00:00|2599-12-31T23:59:59
PE|PARS|39.886318|-80.445221|305.0|Ryerson Station State Park, Wind Ridge, PA|2016-04-15T00:00:00|2599-12-31T23:59:59
PE|PASH|40.026001|-78.635689|393.0|Shawnee State Park, Schnellsburg, PA|2016-04-22T00:00:00|2599-12-31T23:59:59
PE|POV1|41.183837|-78.578447|422.0|PA SWD site 1|2021-02-28T00:00:00|2599-12-31T23:59:59
PE|POV2|41.21136|-78.558158|543.0|PA SWD site 2|2021-02-28T00:00:00|2599-12-31T23:59:59
PE|POV3|41.216468|-78.60259|506.0|PA SWD site 3|2021-02-28T00:00:00|2599-12-31T23:59:59
PE|POV4|41.161038|-78.633248|655.0|PA SWD site 4|2021-02-28T00:00:00|2599-12-31T23:59:59
PE|PSAL|40.543701|-78.414497|402.0|PSU Altoona Campus, Altoona, PA|2015-11-16T00:00:00|2599-12-31T23:59:59
PE|PSBK|40.363209|-75.973801|83.0|PSU Berks Campus, Reading, PA|2016-02-16T00:00:00|2599-12-31T23:59:59
PE|PSBV|40.679951|-80.297501|307.0|PSU Beaver Campus, Monaca, PA|2016-01-26T00:00:00|2599-12-31T23:59:59
PE|PSDB|41.130001|-78.75|437.0|PSU Dubois Campus, Dubois, PA|2010-01-01T00:00:00|2599-12-31T23:59:59
PE|PSMA|39.84301|-77.543404|299.0|PSU Mont Alto Campus, Mont Alto, PA|2016-02-24T15:00:00|2599-12-31T23:59:59
PE|PSRS|40.720835|-77.932128|370.0|Rock Springs Meteorological site, Rock Springs, PA|2018-12-20T10:00:00|2599-12-31T23:59:59
PE|PSSH|41.235001|-80.507599|265.0|PSU Shenango Campus, Sharon, PA|2015-11-25T00:00:00|2599-12-31T23:59:59
PE|PSSK|40.642586|-76.164978|227.0|PSU Schuylkill Campus, Schuylkill Haven, PA|2016-04-25T00:00:00|2599-12-31T23:59:59
PE|PSUB|39.93|-75.449997|110.0|PSU Brandywine Campus, Media, PA|2009-01-30T00:00:00|2599-12-31T23:59:59
PE|PSUF|39.944199|-79.658798|373.0|PSU Fayette Campus, Uniontown, PA|2016-01-07T00:00:00|2599-12-31T23:59:59
PE|PSWB|41.305473|-76.015182|398.0|PSU Wilkes-Barre Campus, Wilkes-Barre, PA|2009-11-13T00:00:00|2599-12-31T23:59:59
PE|UPAO|40.48|-80.019997|274.0|University of Pittsburgh, Pittsburgh, PA, USA|2009-07-30T00:00:00|2599-12-31T23:59:59
PL|BEL|51.837002|20.792|180.0|PLSN Station Belsk, Poland|2010-05-12T00:00:00|2599-12-31T23:59:59
PL|GKP|53.269699|17.2367|115.0|GORKA KLASZTORNA, POLAND|2004-03-30T00:00:00|2599-12-31T23:59:59
PL|HSPB|77.001877|15.53318|11.0||2007-09-22T00:00:00|2599-12-31T23:59:59
PL|KSP|50.8428|16.2931|353.0|KSIAZ, POLAND|1998-09-14T00:00:00|2599-12-31T23:59:59
PL|KWP|49.631401|22.7075|448.0|PLSN/GEOFON Station Kalwaria Paclawska, Poland|1999-06-22T00:00:00|2599-12-31T23:59:59
PL|NIE|49.4189|20.313101|649.0|PLSN Station Niedzica, Poland|2010-05-13T00:00:00|2599-12-31T23:59:59
PL|OJC|50.219501|19.798401|391.0||2003-12-17T00:00:00|2599-12-31T23:59:59
PL|SUW|54.012501|23.180799|152.0|PLSN/GEOFON Station Suwalki, Poland|2010-06-01T00:00:00|2599-12-31T23:59:59
PM|PESTR|38.867168|-7.590169|410.0|Estremoz, Portugal|2006-01-01T00:00:00|2599-12-31T23:59:59
PM|PFVI|37.132832|-8.826829|189.0|Vila do Bispo, Portugal|2007-01-01T00:00:00|2599-12-31T23:59:59
PM|PMOZ|32.823002|-17.19717|1027.0||2008-10-03T00:00:00|2599-12-31T23:59:59
PM|PVAQ|37.403671|-7.717329|200.0|Vaqueiros, Portugal|2006-12-23T00:00:00|2599-12-31T23:59:59
PN|MGOO|47.649085|-117.149717|640.0|Spokane Valley|2021-01-30T00:00:00|2599-12-31T23:59:59
PN|PPNAF|38.333|-85.931|229.0|Floyd Central High School, Floyds Knobs, IN, USA|1999-01-10T00:00:00|2599-12-31T23:59:59
PO|KJKQ|55.2769|-77.7455|15.0|Kuujjuarapik, QC, CA|2011-08-13T00:00:00|2599-12-31T23:59:59
PO|MATQ|49.7589|-77.6376|280.0|Matagami, QC, CA|2007-09-19T00:00:00|2599-12-31T23:59:59
PQ|HAKB|51.6474|-128.1423|45.0|Hakai Institute, Calvert Island, BC|2020-09-20T00:00:00|2599-12-31T23:59:59
PQ|NAB2|58.59503|-119.16559|646.0|Zama Lookout Tower, High Level Alberta|2015-09-01T00:00:00|2599-12-31T23:59:59
PQ|NBC1|59.65594|-123.82371|421.0|Northern British Columbia Site One|2013-03-01T00:00:00|2599-12-31T23:59:59
PQ|NBC4|55.68728|-120.66024|815.0|Northern British Columbia Site Four|2020-10-13T16:16:11|2599-12-31T23:59:59
PQ|NBC5|57.523109|-122.677628|1161.0|Northern British Columbia Site Five|2020-10-13T16:20:01|2599-12-31T23:59:59
PQ|NBC7|56.26779|-120.84262|676.0|Northern British Columbia Site Seven|2014-08-10T00:00:00|2599-12-31T23:59:59
PQ|NBC8|56.57308|-122.40441|709.0|Northern British Columbia Site Eight|2016-01-01T00:00:00|2599-12-31T23:59:59
PR|AGPR|18.46749|-67.11118|119.874|AGPR|2004-02-01T09:30:00|2599-12-31T23:59:59
PR|AOPR|18.346645|-66.753979|355.146|AOPR|2003-03-31T07:00:00|2599-12-31T23:59:59
PR|CELP|18.07485|-66.579167|197.0|CELP|2013-01-01T00:00:00|2599-12-31T23:59:59
PR|CRPR|18.0064|-67.1096|64.88|CRPR|2005-03-07T10:00:00|2599-12-31T23:59:59
PR|ECPR|18.31875|-66.36288|207.0|ECPR|2017-06-02T13:00:00|2599-12-31T23:59:59
PR|EMPR|18.477098|-66.529495|18.0|EMPR|2011-04-26T00:00:00|2599-12-31T23:59:59
PR|GBPR|17.975053|-66.879258|191.0|Bosque Seco Guanica|2001-01-01T00:00:00|2599-12-31T23:59:59
PR|GCPR|18.309091|-66.08366|101.0|GCPR|2013-08-01T00:00:00|2599-12-31T23:59:59
PR|HUMP|18.142069|-65.848851|80.0|HUMP|2002-08-30T00:00:00|2599-12-31T23:59:59
PR|IGPR|17.965485|-66.106852|10.0|IGPR|2019-10-27T00:00:00|2599-12-31T23:59:59
PR|LSP|18.175731|-67.085816|389.85|Cerro Las Mesas|1992-01-01T00:00:00|2599-12-31T23:59:59
PR|MLPR|17.969428|-67.044223|31.0|MLPR|2012-02-09T00:00:00|2599-12-31T23:59:59
PR|PDPR|18.018097|-66.022208|42.0|PDPR|2012-02-09T00:00:00|2599-12-31T23:59:59
PR|PRSN|18.217486|-67.144673|27.0|PRSN|2015-05-11T00:00:00|2599-12-31T23:59:59
PR|UUPR|18.252777|-66.720185|203.1|UUPR|2015-10-20T00:00:00|2599-12-31T23:59:59
PT|HILB|19.7033|-155.080597|35.0|Hilo UH Campus, Hawaii|2007-07-13T16:27:00|2045-01-01T00:00:00
PT|HON|21.316401|-157.997696|3.0|Honolulu Observatory, Oahu, Hawaii|1992-04-14T00:00:00|2045-01-01T00:00:00
PT|HPAH|20.0303|-155.697296|753.0|Hawaii Preparatory Academy, Hawaii|2007-12-04T00:20:00|2045-01-01T00:00:00
PT|KEKH|21.982901|-159.710999|54.0|Kekaha, Kauai, Hawaii|2007-07-13T16:27:00|2599-12-31T23:59:59
PT|KHLH|20.8972|-156.426407|14.0|Kahului, Maui, Hawaii|2007-08-20T01:44:00|2045-01-01T00:00:00
PT|KHLU|19.591999|-155.893097|958.0|IMS Infrasound Site IS59, Kahaluu, Hawaii|2009-03-03T23:40:00|2045-01-01T00:00:00
PT|KHU|19.246099|-155.615005|1937.0|Kahuku Ranch|2007-04-01T12:00:00|2045-01-01T00:00:00
PT|MLOA|19.5359|-155.576401|3399.0|Mauna Loa Observatory, Hawaii|2010-06-18T15:38:00|2045-01-01T00:00:00
PY|BPH01|33.611|-116.455498|1292.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH02|33.6106|-116.455002|1289.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH03|33.610199|-116.455498|1285.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH04|33.6106|-116.456001|1287.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH05|33.612499|-116.4552|1302.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH06|33.6105|-116.452499|1294.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH07|33.608101|-116.455299|1275.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH08|33.6106|-116.457901|1300.0|Pinon Flat Observatory, CA, USA|2014-07-13T00:00:00|2599-12-31T23:59:59
PY|BPH09|33.612598|-116.4599|1295.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH10|33.612499|-116.452003|1300.0|Pinon Flat Observatory, CA, USA|2014-07-12T00:00:00|2599-12-31T23:59:59
PY|BPH11|33.605499|-116.451897|1300.0|Pinon Flat Observatory, CA, USA|2014-07-12T00:00:00|2599-12-31T23:59:59
PY|BPH12|33.605598|-116.459999|1251.0|Pinon Flat Observatory, CA, USA|2014-04-10T00:00:00|2599-12-31T23:59:59
PY|BPH13|33.6092|-116.459999|1300.0|Pinon Flat Observatory, CA, USA|2014-07-13T00:00:00|2599-12-31T23:59:59
PY|TPFO|33.605999|-116.454399|1275.0|Pinon Flats, CA, USA|2018-11-02T00:00:00|2599-12-31T23:59:59
RE|EACA|40.92045|-111.60099|1738.0|East Canyon|2019-08-02T00:00:00|2599-12-31T23:59:59
RE|EACA1|40.92026|-111.60108|1735.0|East Canyon|2019-08-02T00:00:00|2599-12-31T23:59:59
RE|EACA2|40.9211|-111.60333|1691.0|East Canyon|2019-08-02T00:00:00|2599-12-31T23:59:59
RE|GRCO2|47.954222|-118.969444|412.6992|Grand Coulee|2020-07-02T00:00:00|2599-12-31T23:59:59
RE|JKLK|43.86124|-110.59218|2067.0|Jackson Lake|2019-08-28T00:00:00|2599-12-31T23:59:59
RE|JKLK1|43.86147|-110.59174|2057.0|Jackson Lake|2019-08-28T00:00:00|2599-12-31T23:59:59
RE|JKLK2|43.85622|-110.58807|2095.2|Jackson Lake Dam FF|2019-08-28T00:00:00|2099-12-31T23:59:59
RE|JRDN|40.59851|-111.4238|1886.0|Jordanelle|2019-08-02T00:00:00|2599-12-31T23:59:59
RE|JRDN1|40.59688|-111.42485|1785.0|Jordanelle|2019-08-02T00:00:00|2599-12-31T23:59:59
RE|JRDN2|40.59584|-111.42103|1870.0|Jordanelle|2019-08-02T00:00:00|2599-12-31T23:59:59
RE|NORM|35.22147|-97.21895|326.0|Norman|2019-06-30T00:00:00|2599-12-31T23:59:59
RE|NORM1|35.221|-97.21792|303.0|Norman|2019-06-30T00:00:00|2599-12-31T23:59:59
RE|NORM2|35.22474|-97.21502|316.0|Norman|2019-06-30T00:00:00|2599-12-31T23:59:59
RE|ONFB|37.09076|-121.04375|74.0|O'Neill Forebay|2019-10-27T00:00:00|2599-12-31T23:59:59
RE|ONFB2|37.10117|-121.04765|81.0|O'Neill Forebay|2019-10-27T00:00:00|2599-12-31T23:59:59
RE|SNJT|36.81672|-121.44754|154.0|San Justo|2019-10-29T00:00:00|2599-12-31T23:59:59
RE|SNJT1|36.81627|-121.44811|112.0|San Justo|2019-10-29T00:00:00|2599-12-31T23:59:59
RE|SNJT2|36.81518|-121.44794|127.0|San Justo|2019-10-29T00:00:00|2599-12-31T23:59:59
RE|UPST|40.5598|-110.70135|2492.502|Upper Stillwater|2019-08-23T00:00:00|2599-12-31T23:59:59
RE|UPST1|40.5598|-110.70135|2451.2016|Upper Stillwater|2020-08-12T00:00:00|2599-12-31T23:59:59
RE|UPST2|40.5587|-110.70304|2445.7152|Upper Stillwater|2019-08-23T00:00:00|2599-12-31T23:59:59
RE|UPST3|40.55981|-110.69682|2492.502|Upper Stillwater|2019-08-23T00:00:00|2599-12-31T23:59:59
RE|UPST4|40.55981|-110.69682|2435.9616|Upper Stillwater|2020-08-27T00:00:00|2599-12-31T23:59:59
RM|DLV|11.952|108.481499|1200.0|Dalat Central Vietnam|2008-04-24T00:00:00|2599-12-31T23:59:59
RM|SLV|21.325247|103.906708|630.0|Son La Vietnam|2008-04-24T00:00:00|2599-12-31T23:59:59
RV|BDMTA|54.812908|-118.914902|935.0|Bald Mountain Lookout Tower, AB|2014-07-25T00:00:00|2599-12-31T23:59:59
RV|BELVA|49.587654|-114.377174|1242.0|Bellevue, AB|2018-06-27T00:00:00|2599-12-31T23:59:59
RV|BRLDA|54.091991|-117.403343|1224.0|Berland Lookout Tower, AB|2014-07-24T00:00:00|2599-12-31T23:59:59
RV|DEDWA|56.644562|-117.389069|652.0|Deadwood Lookout Tower, AB|2016-07-13T00:00:00|2599-12-31T23:59:59
RV|EGLEA|54.457111|-116.440483|1056.0|Eagle Lookout Tower, AB|2016-07-13T00:00:00|2599-12-31T23:59:59
RV|FAIRA|56.108734|-118.864792|642.0|Fairview, AB|2016-09-20T21:32:49|2599-12-31T23:59:59
RV|FOXCA|54.397968|-116.808167|823.0|Fox Creek, AB|2018-11-08T00:00:00|2599-12-31T23:59:59
RV|HSPGA|49.359268|-113.652328|1155.0|Hill Springs, AB|2014-08-01T00:00:00|2599-12-31T23:59:59
RV|KIMIA|55.993759|-116.607239|764.0|Kimiwan Lookout Tower, AB|2016-09-21T20:20:46|2599-12-31T23:59:59
RV|MKRVA|49.143002|-111.775467|962.0|Milk River, AB|2014-07-31T00:00:00|2599-12-31T23:59:59
RV|PKSKA|50.433651|-114.122925|1231.0|Pekisko, AB|2019-05-15T00:00:00|2599-12-31T23:59:59
RV|REDDA|52.179264|-113.903442|892.0|Red Deer Airport, AB|2018-08-30T00:00:00|2599-12-31T23:59:59
RV|SNUFA|54.678101|-117.53981|947.0|Snuff Lookout Tower, AB|2016-07-13T00:00:00|2599-12-31T23:59:59
RV|STPRA|55.660629|-115.832321|761.0|Salt Prairie Lookout Tower, AB|2014-07-28T00:00:00|2599-12-31T23:59:59
RV|SWHSA|54.899441|-116.751793|914.0|Sweathouse Lookout Tower, AB|2014-07-27T00:00:00|2599-12-31T23:59:59
RV|TONYA|54.405361|-117.490829|1017.0|Tony Lookout Tower, AB|2016-08-24T18:14:30|2599-12-31T23:59:59
RV|WTMTA|55.694221|-119.239754|1030.0|White Mountain Lookout Tower, AB|2014-07-26T00:00:00|2599-12-31T23:59:59
RV|YELLA|53.23671|-117.140839|1478.0|Yellowhead Lookout Tower, AB|2017-05-30T00:00:00|2599-12-31T23:59:59
S1|AUALB|-34.9995|117.904602|50.0|St Joseph's College|2012-09-25T00:00:00|2599-12-31T23:59:59
S1|AUALC|-23.689899|133.883499|573.0|St Philip's College|2015-08-19T00:00:00|2599-12-31T23:59:59
S1|AUAYR|-19.5774|147.408798|13.0|Ayr State High School|2013-08-26T00:00:00|2599-12-31T23:59:59
S1|AUBRN|-41.04052|145.868378|10.0|Burnie High School|2017-07-06T00:00:00|2599-12-31T23:59:59
S1|AUBSH|-26.864|152.954697|26.0|Beerwah State High School|2013-08-26T00:00:00|2599-12-31T23:59:59
S1|AUBUS|-33.660099|115.382797|13.0|Georgiana Molloy Anglican School|2013-10-20T00:00:00|2599-12-31T23:59:59
S1|AUCAS|-34.263699|135.721893|72.0|Cummins Area School|2013-08-26T00:00:00|2599-12-31T23:59:59
S1|AUDAR|-35.252998|149.137695|575.0|Daramalan College|2012-04-11T00:00:00|2599-12-31T23:59:59
S1|AUDCS|-32.233398|148.627808|276.0|Dubbo College Senior Campus|2013-05-30T00:00:00|2599-12-31T23:59:59
S1|AUDHS|-12.44|130.832993|26.0|Darwin High School|2013-08-26T00:00:00|2599-12-31T23:59:59
S1|AUGRF|-34.285801|146.059006|132.0|Marian Catholic College|2019-02-18T00:00:00|2599-12-31T23:59:59
S1|AUHAR|-33.092701|115.891197|39.0|St Anne's School|2014-09-18T00:00:00|2599-12-31T23:59:59
S1|AUHPC|-38.1068|142.318298|11.3|Hawkesdale P12 School|2013-05-24T00:00:00|2599-12-31T23:59:59
S1|AUKHS|-33.464199|151.382706|27.0|Kincumber High School|2013-05-28T00:00:00|2599-12-31T23:59:59
S1|AUKSC|-37.968399|145.158401|50.0|Keysborough Secondary College|2013-05-24T00:00:00|2599-12-31T23:59:59
S1|AUKUL|-32.669701|118.152199|312.0|Kulin District High School|2013-10-23T00:00:00|2599-12-31T23:59:59
S1|AULRC|-29.426201|147.979004|145.0|Lightning Ridge Central School|2013-08-29T00:00:00|2599-12-31T23:59:59
S1|AUMAG|-36.101601|144.748199|127.0|Moama Anglican Grammar|2013-05-24T00:00:00|2599-12-31T23:59:59
S1|AUMAZ|-32.006901|116.038399|263.0|Mazenod Senior College|2013-12-04T00:00:00|2599-12-31T23:59:59
S1|AUMBR|-35.133999|139.285904|50.0|Murray Bridge High School|2016-06-20T00:00:00|2599-12-31T23:59:59
S1|AUMHS|-35.363499|149.088806|615.0|Melrose High School|2012-04-11T00:00:00|2599-12-31T23:59:59
S1|AUMTC|-37.608898|143.877106|48.7|Mt Clear College/Earth Ed|2013-05-24T00:00:00|2599-12-31T23:59:59
S1|AUMTS|-35.318802|148.996399|667.0|Mt Stromlo|2011-09-01T00:00:00|2599-12-31T23:59:59
S1|AUNRC|-23.3529|150.532898|38.0|North Rockhampton State High School|2013-08-22T00:00:00|2599-12-31T23:59:59
S1|AUPKL|-41.080872|145.901062|171.0|Parklands High School|2016-11-25T00:00:00|2599-12-31T23:59:59
S1|AUSSC|-38.097698|147.082504|19.0|Sale College|2013-11-11T00:00:00|2599-12-31T23:59:59
S1|AUTOO|-27.5452|151.966797|687.0|Toowoomba State High School|2013-08-26T00:00:00|2599-12-31T23:59:59
S1|AUUHS|-35.358898|150.469604|44.0|Ulladulla High School|2013-09-15T00:00:00|2599-12-31T23:59:59
SB|CPSLO|35.302109|-120.66716|88.1|CalPoly San Luis Obispo|2017-09-01T00:00:00|2599-12-31T23:59:59
SB|VAFB1|34.8579|-120.5986|121.0|Globe Rd, Vandenberg AFB, CA, USA|2020-12-18T00:00:00|2599-12-31T23:59:59
SB|VAFB2|34.8449|-120.5831|91.0|Taft Rd, Vandenberg AFB, CA, USA|2020-12-18T00:00:00|2599-12-31T23:59:59
SC|121A|32.532398|-107.785103|1652.0|Cookes Peak, Deming, NM, USA|2019-03-06T00:00:00|2599-12-31T23:59:59
SC|JAL|32.20241|-103.22932|1020.0|Jal, NM|2019-12-20T00:00:00|2599-12-31T23:59:59
SC|PDB|32.0722|-103.59662|1025.0|Paduca Breaks, NM|2019-12-20T00:00:00|2599-12-31T23:59:59
SN|HEL|36.724602|-116.975899|747.0|Hell's Gate, California w84|2002-06-24T00:00:00|2599-12-31T23:59:59
SS|COI|40.207989|-8.4124|140.0|COIMBRA, PORTUGAL|2007-10-14T00:00:00|2599-12-31T23:59:59
SV|CEDA|13.8028|-89.394852|0.0|Z|2014-05-26T00:00:00|2599-12-31T23:59:59
SV|CNCH|13.27633|-87.833672|1056.0|Conchagua, El Salvador|2011-01-01T00:00:00|2599-12-31T23:59:59
SV|JAYA|13.65425|-89.448898|0.0|Z|2014-05-26T00:00:00|2599-12-31T23:59:59
SV|MTO3|14.39886|-89.360626|1830.0|Montecristo|2013-08-12T00:00:00|2599-12-31T23:59:59
SV|NUBE|13.90216|-89.779907|1306.4|Z|2014-05-26T00:00:00|2599-12-31T23:59:59
SV|PACA|13.469|-88.32333|1123.0|Cerro El Pacayal, El Salvador|2011-01-01T00:00:00|2599-12-31T23:59:59
SV|PAVA|13.71299|-88.937119|1019.8|Z|2014-05-26T00:00:00|2599-12-31T23:59:59
SV|SNET|13.6868|-89.231499|775.0|Montecristo, El Salvador|2004-01-01T00:00:00|2599-12-31T23:59:59
TA|M65A|41.562|-70.646599|22.0|Busby, Falmouth, MA, USA|2012-03-30T00:00:00|2599-12-31T23:59:59
TA|O22K|60.4814|-149.724106|140.0|Cooper Landing, AK, USA|2014-05-21T00:00:00|2599-12-31T23:59:59
TC|DRK0|9.26317|-83.245003|1468.0|Cerro Durika Talamanca Buenos Aires Puntarenas|2000-01-01T00:00:00|2599-12-31T23:59:59
TC|EGUA|10.212277|-83.589684|46.0|Earth Guacimo|2014-01-01T00:00:00|2599-12-31T23:59:59
TC|LCR2|9.7415|-84.005333|1704.0|Finca La Lucha San Jose|2000-01-01T00:00:00|2599-12-31T23:59:59
TC|MARA|10.0195|-85.425499|629.0|Maravilla|2000-01-01T00:00:00|2599-12-31T23:59:59
TC|PIRO|8.4109|-83.319504|235.0|PIRO, Osa Puntarenas|2000-01-01T00:00:00|2599-12-31T23:59:59
TC|RAFA|9.958185|-83.811211|2575.0|San Rafael, Volcan Turrialba, Cartago|2000-01-01T00:00:00|2599-12-31T23:59:59
TC|RGM0|9.5902|-82.607399|17.0|GANDOCA|2000-01-01T00:00:00|2599-12-31T23:59:59
TC|TCS1|10.0421|-84.299797|629.0|Tacares, Grecia, Alajuela|2015-10-27T00:00:00|2599-12-31T23:59:59
TC|TRT2|10.55736|-83.73526|46.0|Tortugero|2013-12-17T00:00:00|2599-12-31T23:59:59
TD|TD002|53.4394|-114.387642|739.0|Z|2013-10-28T00:00:00|2599-12-31T23:59:59
TD|TD008|52.804089|-115.431763|964.0|Z|2013-12-13T00:00:00|2599-12-31T23:59:59
TD|TD009|52.32058|-116.323372|1335.0|Z|2013-12-22T01:51:18|2599-12-31T23:59:59
TD|TD022|51.17701|-114.228798|1267.0|Z|2014-07-07T17:56:00|2599-12-31T23:59:59
TW|KMNB|24.4638|118.388199|54.0|Kinmen|1998-02-05T00:00:00|2599-12-31T23:59:59
TW|NACB|24.1738|121.594704|130.0|Ninganchiao|1996-03-06T00:00:00|2599-12-31T23:59:59
TW|SSLB|23.7876|120.954002|450.0|Suanglung|1996-06-04T00:00:00|2599-12-31T23:59:59
TW|TPUB|23.300501|120.629601|370.0|Dapu|1996-03-19T00:00:00|2599-12-31T23:59:59
TW|TWGB|22.817699|121.079903|195.0|Taitung|1996-03-08T00:00:00|2599-12-31T23:59:59
TW|YHNB|24.6695|121.375702|785.0|Yeheng|2002-10-03T00:00:00|2599-12-31T23:59:59
TW|YULB|23.3925|121.297096|340.0|Yuli|2000-02-15T00:00:00|2599-12-31T23:59:59
TX|ALPN|30.374479|-103.638519|1368.0|Alpine|2017-02-02T00:00:00|2026-12-31T23:59:59
TX|APMT|33.325119|-100.121552|501.0|Aspermont|2016-12-16T00:00:00|2027-12-31T00:00:00
TX|BRDY|31.285872|-98.999451|460.0|Brady|2017-02-15T00:00:00|2026-12-31T23:59:59
TX|CRHG|32.288841|-94.225166|95.0|Carthage|2017-09-28T00:00:00|2599-12-31T23:59:59
TX|DKNS|33.666531|-100.923653|843.0|Dickens|2016-12-18T00:00:00|2026-12-31T23:59:59
TX|DRIO|29.423109|-100.618881|354.0|Del Rio|2017-03-17T00:00:00|2026-12-31T23:59:59
TX|DRZT|36.444012|-100.296883|791.0|Darrouzett|2017-08-09T00:00:00|2599-12-31T23:59:59
TX|EF02|28.775499|-98.531174|96.3|Christine|2019-01-24T22:30:00|2599-12-31T23:59:59
TX|EF03|28.947041|-97.980362|96.0|Hobson|2018-06-08T00:00:00|2599-12-31T23:59:59
TX|EF04|29.21003|-97.789864|116.0|Eagle Ford 04|2017-12-19T00:00:00|2599-12-31T23:59:59
TX|EF05|28.989998|-97.517891|73.0|Yorktown|2018-11-08T00:00:00|2599-12-31T23:59:59
TX|ET01|31.46468|-94.365227|127.0|Chireno|2019-06-07T02:00:00|2599-12-31T23:59:59
TX|FLRS|29.128069|-98.380371|172.8|Floresville|2019-09-09T00:00:00|2599-12-31T23:59:59
TX|FW01|32.684048|-96.878326|203.4|Dallas Executive Airport|2016-10-20T00:00:00|2027-12-31T00:00:00
TX|FW02|32.950191|-97.342552|226.5|City of Haslet|2016-09-22T20:07:06|2027-12-31T00:00:00
TX|FW04|32.84763|-96.923248|144.8|University of Dallas|2016-09-29T00:00:00|2599-12-31T23:59:59
TX|FW05|32.98867|-96.747078|207.3|UT at Dallas|2016-11-16T00:00:00|2027-12-31T00:00:00
TX|FW06|32.972561|-97.556931|233.0|Azle|2016-10-20T00:00:00|2027-12-31T00:00:00
TX|FW07|32.702465|-97.786095|310.9|Weatherford|2016-10-19T00:00:00|2027-12-31T00:00:00
TX|FW09|32.922821|-96.913925|310.9|Farmers Branch|2016-09-30T00:00:00|2599-12-31T23:59:59
TX|FW11|32.722729|-97.127869|197.5|UT at Arlington|2016-10-20T00:00:00|2027-12-31T00:00:00
TX|FW12|32.499077|-97.148598|203.9|Venus|2016-09-22T00:00:00|2027-12-31T00:00:00
TX|FW13|32.351719|-97.431122|259.0|Cleburne|2016-11-14T00:00:00|2027-12-31T00:00:00
TX|FW14|32.399101|-97.192299|219.0|Alvarado|2016-11-14T00:00:00|2027-12-31T00:00:00
TX|FW15|32.704399|-97.369499|192.0|Texas Christian University|2017-04-12T00:00:00|2027-12-31T00:00:00
TX|FW16|32.4818|-96.897095|216.0|Waxahatchie|2019-06-07T21:00:00|2599-12-31T23:59:59
TX|HBVL|27.064993|-98.669632|155.0|Hebbronville|2017-02-15T00:00:00|2026-12-31T23:59:59
TX|HNDO|29.528799|-99.280807|381.0|Hondo|2017-02-15T00:00:00|2026-12-31T23:59:59
TX|HNVL|30.75643|-95.466637|87.0|Huntsville, TX|2017-04-06T00:00:00|2599-12-31T23:59:59
TX|MB01|31.667734|-102.082909|859.0|Midkiff|2019-03-01T04:00:00|2599-12-31T23:59:59
TX|MB02|31.19806|-102.037907|767.7|Rankin|2018-11-16T00:00:00|2599-12-31T23:59:59
TX|MB04|32.62542|-102.488022|956.0|Seminole|2018-11-16T19:00:00|2599-12-31T23:59:59
TX|MB05|32.626541|-101.859718|882.0|Klondike|2019-03-01T00:00:00|2599-12-31T23:59:59
TX|MB06|31.977983|-101.799973|801.0|Greenwood|2019-02-28T02:00:00|2599-12-31T23:59:59
TX|MB07|32.00061|-102.252769|880.0|West Midland|2019-07-25T17:00:00|2599-12-31T23:59:59
TX|MLDN|29.782749|-97.068626|106.0|Muldoon|2017-08-03T00:00:00|2599-12-31T23:59:59
TX|MNHN|31.340231|-102.761414|750.0|Monahans|2017-08-02T00:00:00|2599-12-31T23:59:59
